item,string,int
2000010,韩当,0
2000011,韩当,0
2000012,韩当,0
2000013,孙尚香,0
2000014,刘备,0
2000015,马忠,0
2000016,廖化,0
2000017,杨修,0
2000018,周瑜,0
2000019,鲁肃,0
2000020,曹植,0
2000021,蒋干,0
2000022,赵云,0
2000023,荀彧,0
2000024,大乔,0
2000025,张苞,0
2000026,张飞,0
2000027,张辽,0
2000028,孙鲁育,0
2000029,甄姬,0
2000030,吕布,0
2000031,貂蝉,0
2000032,马超,0
2000033,蔡文姬,0
2000034,关羽,0
2000035,关银屏,0
2000036,诸葛亮,0
2000037,许褚,0
2000038,关羽,0
2000039,蔡文姬,0
2000040,张辽,0
2000041,张辽,0
2000042,荀彧,0
2000043,辛宪英,0
2000044,典韦,0
2000045,甄姬,0
2000046,嬴政,0
2000047,诸葛亮,0
2000048,张飞,0
2000049,蔡文姬,0
2000050,关羽,0
2000051,甄姬,0
2000052,蔡文姬,0
2000053,王异,0
2000054,张辽,0
2000055,荀彧,0
2000056,张辽,0
2000057,太史慈,0
2000058,诸葛亮,0
2000059,刘备,0
2000060,刘备,0
2000061,荀彧,0
2000062,王异,0
2000063,张辽,0
2000064,辛宪英,0
2000065,赵云,0
2000066,吕布,0
2000067,嬴政,0
2000068,马超,0
2000069,花木兰,0
2000070,蔡文姬,0
2000071,墨子,0
2000072,鲁肃,0
2000073,孙鲁育,0
2000074,周瑜,0
2000075,太史慈,0
2000076,嬴政,0
2000077,张辽,0
2000078,貂蝉,0
2000079,蔡文姬,0
2000080,武则天,0
2000081,许褚,0
2000082,大乔,0
2000083,周瑜,0
2000084,武则天,0
2000085,小乔,0
2000086,墨子,0
2000087,吕布,0
2000088,蔡文姬,0
2000089,花木兰,0
2000090,张角,0
2000091,孙权,0
2000092,太史慈,0
2000093,小乔,0
2000094,刘备,0
2000095,孙鲁育,0
2000096,嬴政,0
2000097,蔡文姬,0
2000098,张辽,0
2000099,荀彧,0
2000100,王异,0
2000101,许褚,0
2000102,张辽,0
2000103,貂蝉,0
2000104,荀彧,0
2000105,王异,0
2000106,赵云,0
2000107,大乔,0
2000108,刘备,0
2000109,鲁肃,0
2000110,吕布,0
2000111,墨子,0
2000112,张辽,0
2000113,孙鲁育,0
2000114,刘备,0
2000115,刘备,0
2000116,赵云,0
2000117,马超,0
2000118,辛宪英,0
2000119,王异,0
2000120,嬴政,0
2000121,墨子,0
2000122,嬴政,0
2000123,蔡文姬,0
2000124,甄姬,0
2000125,吕布,0
2000126,廖化,0
2000127,法正,0
2000128,曹洪,0
2000129,马忠,0
2000130,曹植,0
2000131,诸葛瑾,0
2000132,卞喜,0
2000133,马谡,0
2000134,孙尚香,0
2000135,韩当,0
2000136,韩当,0
2000137,韩当,0
2000138,孙尚香,0
2000139,刘备,0
2000140,马忠,0
2000141,廖化,0
2000142,杨修,0
2000143,周瑜,0
2000144,鲁肃,0
2000145,曹植,0
2000146,蒋干,0
2000147,赵云,0
2000148,荀彧,0
2000149,大乔,0
2000150,张苞,0
2000151,徐晃,0
2000152,张春华,0
2000153,孙鲁育,0
2000154,甄姬,0
2000155,典韦,0
2000156,张苞,0
2000157,赵云,0
2000158,刘备,0
2000159,荀彧,0
2000160,马岱,0
2000161,王异,0
2000162,张苞,0
2000163,张辽,0
2000164,辛宪英,0
2000165,刘备,0
2000166,小乔,0
2000167,徐盛,0
2000168,李儒,0
2000169,周瑜,0
2000170,太史慈,0
2000171,西施,0
2000172,鲁肃,0
2000173,刘备,0
2000174,嬴政,0
2000175,诸葛亮,0
2000176,甄姬,0
2000177,蔡文姬,0
2000178,王异,0
2000179,张辽,0
2000180,荀彧,0
2000181,张辽,0
2000182,太史慈,0
2000183,诸葛亮,0
2000184,刘备,0
2000185,刘备,0
2000186,荀彧,0
2000187,王异,0
2000188,张辽,0
2000189,辛宪英,0
2000190,赵云,0
2000191,吕布,0
2000192,嬴政,0
2000193,马超,0
2000194,花木兰,0
2000195,蔡文姬,0
2000196,墨子,0
2000197,鲁肃,0
2000198,孙鲁育,0
2000199,周瑜,0
2000200,太史慈,0
2000201,徐晃,0
2000202,嬴政,0
2000203,荀彧,0
2000204,刘备,0
2000205,张辽,0
2000206,张飞,0
2000207,赵云,0
2000208,刘备,0
2000209,诸葛亮,0
2000210,马岱,0
2000211,王异,0
2000212,张苞,0
2000213,关羽,0
2000214,蔡文姬,0
2000215,诸葛亮,0
2000216,孙策,0
2000217,徐盛,0
2000218,李儒,0
2000219,周瑜,0
2000220,鲁肃,0
2000221,西施,0
2000222,关羽,0
2000223,刘备,0
2000224,蔡文姬,0
2000225,太史慈,0
2000226,许褚,0
2000227,张辽,0
2000228,貂蝉,0
2000229,荀彧,0
2000230,王异,0
2000231,赵云,0
2000232,大乔,0
2000233,刘备,0
2000234,鲁肃,0
2000235,吕布,0
2000236,墨子,0
2000237,张辽,0
2000238,孙鲁育,0
2000239,刘备,0
2000240,刘备,0
2000241,赵云,0
2000242,马超,0
2000243,辛宪英,0
2000244,王异,0
2000245,嬴政,0
2000246,墨子,0
2000247,嬴政,0
2000248,蔡文姬,0
2000249,甄姬,0
2000250,吕布,0
2000251,廖化,0
2000252,法正,0
2000253,曹洪,0
2000254,马忠,0
2000255,曹植,0
2000256,诸葛瑾,0
2000257,卞喜,0
2000258,马谡,0
2000259,孙尚香,0
2000260,韩当,0
2000261,韩当,0
2000262,韩当,0
2000263,孙尚香,0
2000264,刘备,0
2000265,马忠,0
2000266,廖化,0
2000267,杨修,0
2000268,周瑜,0
2000269,鲁肃,0
2000270,曹植,0
2000271,蒋干,0
2000272,赵云,0
2000273,荀彧,0
2000274,大乔,0
2000275,张苞,0
2000276,张飞,0
2000277,张辽,0
2000278,孙鲁育,0
2000279,甄姬,0
2000280,吕布,0
2000281,貂蝉,0
2000282,马超,0
2000283,蔡文姬,0
2000284,关羽,0
2000285,关银屏,0
2000286,诸葛亮,0
2000287,许褚,0
2000288,关羽,0
2000289,蔡文姬,0
2000290,张辽,0
2000291,张辽,0
2000292,荀彧,0
2000293,辛宪英,0
2000294,典韦,0
2000295,甄姬,0
2000296,嬴政,0
2000297,诸葛亮,0
2000298,张飞,0
2000299,蔡文姬,0
2000300,关羽,0
2000301,甄姬,0
2000302,蔡文姬,0
2000303,王异,0
2000304,张辽,0
2000305,荀彧,0
2000306,张辽,0
2000307,太史慈,0
2000308,诸葛亮,0
2000309,刘备,0
2000310,刘备,0
2000311,荀彧,0
2000312,王异,0
2000313,张辽,0
2000314,辛宪英,0
2000315,赵云,0
2000316,吕布,0
2000317,嬴政,0
2000318,马超,0
2000319,花木兰,0
2000320,蔡文姬,0
2000321,墨子,0
2000322,鲁肃,0
2000323,孙鲁育,0
2000324,周瑜,0
2000325,太史慈,0
2000326,嬴政,0
2000327,张辽,0
2000328,貂蝉,0
2000329,蔡文姬,0
2000330,武则天,0
2000331,许褚,0
2000332,大乔,0
2000333,周瑜,0
2000334,武则天,0
2000335,小乔,0
2000336,墨子,0
2000337,吕布,0
2000338,蔡文姬,0
2000339,花木兰,0
2000340,张角,0
2000341,孙权,0
2000342,太史慈,0
2000343,小乔,0
2000344,刘备,0
2000345,孙鲁育,0
2000346,嬴政,0
2000347,蔡文姬,0
2000348,张辽,0
2000349,荀彧,0
2000350,王异,0
2000351,许褚,0
2000352,张辽,0
2000353,貂蝉,0
2000354,荀彧,0
2000355,王异,0
2000356,赵云,0
2000357,大乔,0
2000358,刘备,0
2000359,鲁肃,0
2000360,吕布,0
2000361,墨子,0
2000362,张辽,0
2000363,孙鲁育,0
2000364,刘备,0
2000365,刘备,0
2000366,赵云,0
2000367,马超,0
2000368,辛宪英,0
2000369,王异,0
2000370,嬴政,0
2000371,墨子,0
2000372,嬴政,0
2000373,蔡文姬,0
2000374,甄姬,0
2000375,吕布,0
2000376,廖化,0
2000377,法正,0
2000378,曹洪,0
2000379,马忠,0
2000380,曹植,0
2000381,诸葛瑾,0
2000382,卞喜,0
2000383,马谡,0
2000384,孙尚香,0
2000385,韩当,0
2000386,韩当,0
2000387,韩当,0
2000388,孙尚香,0
2000389,刘备,0
2000390,马忠,0
2000391,廖化,0
2000392,杨修,0
2000393,周瑜,0
2000394,鲁肃,0
2000395,曹植,0
2000396,蒋干,0
2000397,赵云,0
2000398,荀彧,0
2000399,大乔,0
2000400,张苞,0
2000401,徐晃,0
2000402,张春华,0
2000403,孙鲁育,0
2000404,甄姬,0
2000405,典韦,0
2000406,张苞,0
2000407,赵云,0
2000408,刘备,0
2000409,荀彧,0
2000410,马岱,0
2000411,王异,0
2000412,张苞,0
2000413,张辽,0
2000414,辛宪英,0
2000415,刘备,0
2000416,小乔,0
2000417,徐盛,0
2000418,李儒,0
2000419,周瑜,0
2000420,太史慈,0
2000421,西施,0
2000422,鲁肃,0
2000423,刘备,0
2000424,嬴政,0
2000425,诸葛亮,0
2000426,甄姬,0
2000427,蔡文姬,0
2000428,王异,0
2000429,张辽,0
2000430,荀彧,0
2000431,张辽,0
2000432,太史慈,0
2000433,诸葛亮,0
2000434,刘备,0
2000435,刘备,0
2000436,荀彧,0
2000437,王异,0
2000438,张辽,0
2000439,辛宪英,0
2000440,赵云,0
2000441,吕布,0
2000442,嬴政,0
2000443,马超,0
2000444,花木兰,0
2000445,蔡文姬,0
2000446,墨子,0
2000447,鲁肃,0
2000448,孙鲁育,0
2000449,周瑜,0
2000450,太史慈,0
2000451,徐晃,0
2000452,嬴政,0
2000453,荀彧,0
2000454,刘备,0
2000455,张辽,0
2000456,张飞,0
2000457,赵云,0
2000458,刘备,0
2000459,诸葛亮,0
2000460,马岱,0
2000461,王异,0
2000462,张苞,0
2000463,关羽,0
2000464,蔡文姬,0
2000465,诸葛亮,0
2000466,孙策,0
2000467,徐盛,0
2000468,李儒,0
2000469,周瑜,0
2000470,鲁肃,0
2000471,西施,0
2000472,关羽,0
2000473,刘备,0
2000474,蔡文姬,0
2000475,太史慈,0
2000476,许褚,0
2000477,张辽,0
2000478,貂蝉,0
2000479,荀彧,0
2000480,王异,0
2000481,赵云,0
2000482,大乔,0
2000483,刘备,0
2000484,鲁肃,0
2000485,吕布,0
2000486,墨子,0
2000487,张辽,0
2000488,孙鲁育,0
2000489,刘备,0
2000490,刘备,0
2000491,赵云,0
2000492,马超,0
2000493,辛宪英,0
2000494,王异,0
2000495,嬴政,0
2000496,墨子,0
2000497,嬴政,0
2000498,蔡文姬,0
2000499,甄姬,0
2000500,吕布,0
2000501,廖化,0
2000502,法正,0
2000503,曹洪,0
2000504,马忠,0
2000505,曹植,0
2000506,诸葛瑾,0
2000507,卞喜,0
2000508,马谡,0
2000509,孙尚香,0
2000510,韩当,0
2000511,韩当,0
2000512,韩当,0
2000513,孙尚香,0
2000514,刘备,0
2000515,马忠,0
2000516,廖化,0
2000517,杨修,0
2000518,周瑜,0
2000519,鲁肃,0
2000520,曹植,0
2000521,蒋干,0
2000522,赵云,0
2000523,荀彧,0
2000524,大乔,0
2000525,张苞,0
2000526,张飞,0
2000527,张辽,0
2000528,孙鲁育,0
2000529,甄姬,0
2000530,吕布,0
2000531,貂蝉,0
2000532,马超,0
2000533,蔡文姬,0
2000534,关羽,0
2000535,关银屏,0
2000536,诸葛亮,0
2000537,许褚,0
2000538,关羽,0
2000539,蔡文姬,0
2000540,张辽,0
2000541,张辽,0
2000542,荀彧,0
2000543,辛宪英,0
2000544,典韦,0
2000545,甄姬,0
2000546,嬴政,0
2000547,诸葛亮,0
2000548,张飞,0
2000549,蔡文姬,0
2000550,关羽,0
2000551,甄姬,0
2000552,蔡文姬,0
2000553,王异,0
2000554,张辽,0
2000555,荀彧,0
2000556,张辽,0
2000557,太史慈,0
2000558,诸葛亮,0
2000559,刘备,0
2000560,刘备,0
2000561,荀彧,0
2000562,王异,0
2000563,张辽,0
2000564,辛宪英,0
2000565,赵云,0
2000566,吕布,0
2000567,嬴政,0
2000568,马超,0
2000569,花木兰,0
2000570,蔡文姬,0
2000571,墨子,0
2000572,鲁肃,0
2000573,孙鲁育,0
2000574,周瑜,0
2000575,太史慈,0
2000576,嬴政,0
2000577,张辽,0
2000578,貂蝉,0
2000579,蔡文姬,0
2000580,武则天,0
2000581,许褚,0
2000582,大乔,0
2000583,周瑜,0
2000584,武则天,0
2000585,小乔,0
2000586,墨子,0
2000587,吕布,0
2000588,蔡文姬,0
2000589,花木兰,0
2000590,张角,0
2000591,孙权,0
2000592,太史慈,0
2000593,小乔,0
2000594,刘备,0
2000595,孙鲁育,0
2000596,嬴政,0
2000597,蔡文姬,0
2000598,张辽,0
2000599,荀彧,0
2000600,王异,0
2000601,许褚,0
2000602,张辽,0
2000603,貂蝉,0
2000604,荀彧,0
2000605,王异,0
2000606,赵云,0
2000607,大乔,0
2000608,刘备,0
2000609,鲁肃,0
2000610,吕布,0
2000611,墨子,0
2000612,张辽,0
2000613,孙鲁育,0
2000614,刘备,0
2000615,刘备,0
2000616,赵云,0
2000617,马超,0
2000618,辛宪英,0
2000619,王异,0
2000620,嬴政,0
2000621,墨子,0
2000622,嬴政,0
2000623,蔡文姬,0
2000624,甄姬,0
2000625,吕布,0
2000626,廖化,0
2000627,法正,0
2000628,曹洪,0
2000629,马忠,0
2000630,曹植,0
2000631,诸葛瑾,0
2000632,卞喜,0
2000633,马谡,0
2000634,孙尚香,0
2000635,韩当,0
2000636,韩当,0
2000637,韩当,0
2000638,孙尚香,0
2000639,刘备,0
2000640,马忠,0
2000641,廖化,0
2000642,杨修,0
2000643,周瑜,0
2000644,鲁肃,0
2000645,曹植,0
2000646,蒋干,0
2000647,赵云,0
2000648,荀彧,0
2000649,大乔,0
2000650,张苞,0
2000651,徐晃,0
2000652,张春华,0
2000653,孙鲁育,0
2000654,甄姬,0
2000655,典韦,0
2000656,张苞,0
2000657,赵云,0
2000658,刘备,0
2000659,荀彧,0
2000660,马岱,0
2000661,王异,0
2000662,张苞,0
2000663,张辽,0
2000664,辛宪英,0
2000665,刘备,0
2000666,小乔,0
2000667,徐盛,0
2000668,李儒,0
2000669,周瑜,0
2000670,太史慈,0
2000671,西施,0
2000672,鲁肃,0
2000673,刘备,0
2000674,嬴政,0
2000675,诸葛亮,0
2000676,甄姬,0
2000677,蔡文姬,0
2000678,王异,0
2000679,张辽,0
2000680,荀彧,0
2000681,张辽,0
2000682,太史慈,0
2000683,诸葛亮,0
2000684,刘备,0
2000685,刘备,0
2000686,荀彧,0
2000687,王异,0
2000688,张辽,0
2000689,辛宪英,0
2000690,赵云,0
2000691,吕布,0
2000692,嬴政,0
2000693,马超,0
2000694,花木兰,0
2000695,蔡文姬,0
2000696,墨子,0
2000697,鲁肃,0
2000698,孙鲁育,0
2000699,周瑜,0
2000700,太史慈,0
2000701,徐晃,0
2000702,嬴政,0
2000703,荀彧,0
2000704,刘备,0
2000705,张辽,0
2000706,张飞,0
2000707,赵云,0
2000708,刘备,0
2000709,诸葛亮,0
2000710,马岱,0
2000711,王异,0
2000712,张苞,0
2000713,关羽,0
2000714,蔡文姬,0
2000715,诸葛亮,0
2000716,孙策,0
2000717,徐盛,0
2000718,李儒,0
2000719,周瑜,0
2000720,鲁肃,0
2000721,西施,0
2000722,关羽,0
2000723,刘备,0
2000724,蔡文姬,0
2000725,太史慈,0
2000726,许褚,0
2000727,张辽,0
2000728,貂蝉,0
2000729,荀彧,0
2000730,王异,0
2000731,赵云,0
2000732,大乔,0
2000733,刘备,0
2000734,鲁肃,0
2000735,吕布,0
2000736,墨子,0
2000737,张辽,0
2000738,孙鲁育,0
2000739,刘备,0
2000740,刘备,0
2000741,赵云,0
2000742,马超,0
2000743,辛宪英,0
2000744,王异,0
2000745,嬴政,0
2000746,墨子,0
2000747,嬴政,0
2000748,蔡文姬,0
2000749,甄姬,0
2000750,吕布,0
2000751,廖化,0
2000752,法正,0
2000753,曹洪,0
2000754,马忠,0
2000755,曹植,0
2000756,诸葛瑾,0
2000757,卞喜,0
2000758,马谡,0
2000759,孙尚香,0
2000760,韩当,0
2000761,韩当,0
2000762,韩当,0
2000763,孙尚香,0
2000764,刘备,0
2000765,马忠,0
2000766,廖化,0
2000767,杨修,0
2000768,周瑜,0
2000769,鲁肃,0
2000770,曹植,0
2000771,蒋干,0
2000772,赵云,0
2000773,荀彧,0
2000774,大乔,0
2000775,张苞,0
2000776,张飞,0
2000777,张辽,0
2000778,孙鲁育,0
2000779,甄姬,0
2000780,吕布,0
2000781,貂蝉,0
2000782,马超,0
2000783,蔡文姬,0
2000784,关羽,0
2000785,关银屏,0
2000786,诸葛亮,0
2000787,许褚,0
2000788,关羽,0
2000789,蔡文姬,0
2000790,张辽,0
2000791,张辽,0
2000792,荀彧,0
2000793,辛宪英,0
2000794,典韦,0
2000795,甄姬,0
2000796,嬴政,0
2000797,诸葛亮,0
2000798,张飞,0
2000799,蔡文姬,0
2000800,关羽,0
2000801,甄姬,0
2000802,蔡文姬,0
2000803,王异,0
2000804,张辽,0
2000805,荀彧,0
2000806,张辽,0
2000807,太史慈,0
2000808,诸葛亮,0
2000809,刘备,0
2000810,刘备,0
2000811,荀彧,0
2000812,王异,0
2000813,张辽,0
2000814,辛宪英,0
2000815,赵云,0
2000816,吕布,0
2000817,嬴政,0
2000818,马超,0
2000819,花木兰,0
2000820,蔡文姬,0
2000821,墨子,0
2000822,鲁肃,0
2000823,孙鲁育,0
2000824,周瑜,0
2000825,太史慈,0
2000826,嬴政,0
2000827,张辽,0
2000828,貂蝉,0
2000829,蔡文姬,0
2000830,武则天,0
2000831,许褚,0
2000832,大乔,0
2000833,周瑜,0
2000834,武则天,0
2000835,小乔,0
2000836,墨子,0
2000837,吕布,0
2000838,蔡文姬,0
2000839,花木兰,0
2000840,张角,0
2000841,孙权,0
2000842,太史慈,0
2000843,小乔,0
2000844,刘备,0
2000845,孙鲁育,0
2000846,嬴政,0
2000847,蔡文姬,0
2000848,张辽,0
2000849,荀彧,0
2000850,王异,0
2000851,许褚,0
2000852,张辽,0
2000853,貂蝉,0
2000854,荀彧,0
2000855,王异,0
2000856,赵云,0
2000857,大乔,0
2000858,刘备,0
2000859,鲁肃,0
2000860,吕布,0
2000861,墨子,0
2000862,张辽,0
2000863,孙鲁育,0
2000864,刘备,0
2000865,刘备,0
2000866,赵云,0
2000867,马超,0
2000868,辛宪英,0
2000869,王异,0
2000870,嬴政,0
2000871,墨子,0
2000872,嬴政,0
2000873,蔡文姬,0
2000874,甄姬,0
2000875,吕布,0
2000876,廖化,0
2000877,法正,0
2000878,曹洪,0
2000879,马忠,0
2000880,曹植,0
2000881,诸葛瑾,0
2000882,卞喜,0
2000883,马谡,0
2000884,孙尚香,0
2000885,韩当,0
2000886,韩当,0
2000887,韩当,0
2000888,孙尚香,0
2000889,刘备,0
2000890,马忠,0
2000891,廖化,0
2000892,杨修,0
2000893,周瑜,0
2000894,鲁肃,0
2000895,曹植,0
2000896,蒋干,0
2000897,赵云,0
2000898,荀彧,0
2000899,大乔,0
2000900,张苞,0
2000901,徐晃,0
2000902,张春华,0
2000903,孙鲁育,0
2000904,甄姬,0
2000905,典韦,0
2000906,张苞,0
2000907,赵云,0
2000908,刘备,0
2000909,荀彧,0
2000910,马岱,0
2000911,王异,0
2000912,张苞,0
2000913,张辽,0
2000914,辛宪英,0
2000915,刘备,0
2000916,小乔,0
2000917,徐盛,0
2000918,李儒,0
2000919,周瑜,0
2000920,太史慈,0
2000921,西施,0
2000922,鲁肃,0
2000923,刘备,0
2000924,嬴政,0
2000925,诸葛亮,0
2000926,甄姬,0
2000927,蔡文姬,0
2000928,王异,0
2000929,张辽,0
2000930,荀彧,0
2000931,张辽,0
2000932,太史慈,0
2000933,诸葛亮,0
2000934,刘备,0
2000935,刘备,0
2000936,荀彧,0
2000937,王异,0
2000938,张辽,0
2000939,辛宪英,0
2000940,赵云,0
2000941,吕布,0
2000942,嬴政,0
2000943,马超,0
2000944,花木兰,0
2000945,蔡文姬,0
2000946,墨子,0
2000947,鲁肃,0
2000948,孙鲁育,0
2000949,周瑜,0
2000950,太史慈,0
2000951,徐晃,0
2000952,嬴政,0
2000953,荀彧,0
2000954,刘备,0
2000955,张辽,0
2000956,张飞,0
2000957,赵云,0
2000958,刘备,0
2000959,诸葛亮,0
2000960,马岱,0
2000961,王异,0
2000962,张苞,0
2000963,关羽,0
2000964,蔡文姬,0
2000965,诸葛亮,0
2000966,孙策,0
2000967,徐盛,0
2000968,李儒,0
2000969,周瑜,0
2000970,鲁肃,0
2000971,西施,0
2000972,关羽,0
2000973,刘备,0
2000974,蔡文姬,0
2000975,太史慈,0
2000976,许褚,0
2000977,张辽,0
2000978,貂蝉,0
2000979,荀彧,0
2000980,王异,0
2000981,赵云,0
2000982,大乔,0
2000983,刘备,0
2000984,鲁肃,0
2000985,吕布,0
2000986,墨子,0
2000987,张辽,0
2000988,孙鲁育,0
2000989,刘备,0
2000990,刘备,0
2000991,赵云,0
2000992,马超,0
2000993,辛宪英,0
2000994,王异,0
2000995,嬴政,0
2000996,墨子,0
2000997,嬴政,0
2000998,蔡文姬,0
2000999,甄姬,0
2001000,吕布,0
2001001,廖化,0
2001002,法正,0
2001003,曹洪,0
2001004,马忠,0
2001005,曹植,0
2001006,诸葛瑾,0
2001007,卞喜,0
2001008,马谡,0
2001009,孙尚香,0
2001010,韩当,0
2001011,韩当,0
2001012,韩当,0
2001013,孙尚香,0
2001014,马谡,0
2001015,马忠,0
2001016,廖化,0
2001017,杨修,0
2001018,蒋干,0
2001019,孙尚香,0
2001020,曹植,0
2001021,马超,0
2001022,张飞,0
2001023,关银屏,0
2001024,刘备,0
2001025,诸葛亮,0
2001026,张苞,0
2001027,赵云,0
2001028,刘备,0
2001029,荀彧,0
2001030,关羽,0
2001031,王异,0
2001032,许褚,0
2001033,甄姬,0
2001034,张辽,0
2001035,辛宪英,0
2001036,孙策,0
2001037,大乔,0
2001038,太史慈,0
2001039,周瑜,0
2001040,鲁肃,0
2001041,孙权,0
2001042,小乔,0
2001043,刘备,0
2001044,孙鲁育,0
2001045,太史慈,0
2001046,嬴政,0
2001047,关羽,0
2001048,袁术,0
2001049,蔡文姬,0
2001050,诸葛亮,0
2001051,廖化,0
2001052,法正,0
2001053,曹洪,0
2001054,马忠,0
2001055,曹植,0
2001056,诸葛瑾,0
2001057,卞喜,0
2001058,马谡,0
2001059,孙尚香,0
2001060,韩当,0
2001061,韩当,0
2001062,韩当,0
2001063,孙尚香,0
2001064,马谡,0
2001065,马忠,0
2001066,廖化,0
2001067,杨修,0
2001068,蒋干,0
2001069,孙尚香,0
2001070,曹植,0
2001071,徐晃,0
2001072,张春华,0
2001073,孙鲁育,0
2001074,甄姬,0
2001075,典韦,0
2001076,张苞,0
2001077,赵云,0
2001078,刘备,0
2001079,荀彧,0
2001080,马岱,0
2001081,王异,0
2001082,张苞,0
2001083,张辽,0
2001084,辛宪英,0
2001085,刘备,0
2001086,小乔,0
2001087,徐盛,0
2001088,李儒,0
2001089,周瑜,0
2001090,太史慈,0
2001091,西施,0
2001092,鲁肃,0
2001093,刘备,0
2001094,嬴政,0
2001095,诸葛亮,0
2001096,孙策,0
2001097,刘备,0
2001098,孙鲁育,0
2001099,蔡文姬,0
2001100,张辽,0
2001101,廖化,0
2001102,法正,0
2001103,曹洪,0
2001104,马忠,0
2001105,曹植,0
2001106,诸葛瑾,0
2001107,卞喜,0
2001108,马谡,0
2001109,孙尚香,0
2001110,韩当,0
2001111,韩当,0
2001112,韩当,0
2001113,孙尚香,0
2001114,马谡,0
2001115,马忠,0
2001116,廖化,0
2001117,杨修,0
2001118,蒋干,0
2001119,孙尚香,0
2001120,曹植,0
2001121,马超,0
2001122,张飞,0
2001123,关银屏,0
2001124,刘备,0
2001125,诸葛亮,0
2001126,张苞,0
2001127,赵云,0
2001128,刘备,0
2001129,荀彧,0
2001130,关羽,0
2001131,王异,0
2001132,许褚,0
2001133,甄姬,0
2001134,张辽,0
2001135,辛宪英,0
2001136,孙策,0
2001137,大乔,0
2001138,太史慈,0
2001139,周瑜,0
2001140,鲁肃,0
2001141,孙权,0
2001142,小乔,0
2001143,刘备,0
2001144,孙鲁育,0
2001145,太史慈,0
2001146,墨子,0
2001147,嬴政,0
2001148,周瑜,0
2001149,刘备,0
2001150,鲁肃,0
2001151,廖化,0
2001152,法正,0
2001153,曹洪,0
2001154,马忠,0
2001155,曹植,0
2001156,诸葛瑾,0
2001157,卞喜,0
2001158,马谡,0
2001159,孙尚香,0
2001160,韩当,0
2001161,韩当,0
2001162,韩当,0
2001163,孙尚香,0
2001164,马谡,0
2001165,马忠,0
2001166,廖化,0
2001167,杨修,0
2001168,蒋干,0
2001169,孙尚香,0
2001170,曹植,0
2001171,徐晃,0
2001172,嬴政,0
2001173,荀彧,0
2001174,刘备,0
2001175,张辽,0
2001176,张飞,0
2001177,赵云,0
2001178,刘备,0
2001179,诸葛亮,0
2001180,马岱,0
2001181,王异,0
2001182,张苞,0
2001183,关羽,0
2001184,蔡文姬,0
2001185,诸葛亮,0
2001186,孙策,0
2001187,徐盛,0
2001188,李儒,0
2001189,周瑜,0
2001190,鲁肃,0
2001191,西施,0
2001192,关羽,0
2001193,刘备,0
2001194,蔡文姬,0
2001195,太史慈,0
2001196,嬴政,0
2001197,吕布,0
2001198,蔡文姬,0
2001199,袁术,0
2001200,貂蝉,0
2001201,廖化,0
2001202,法正,0
2001203,曹洪,0
2001204,马忠,0
2001205,曹植,0
2001206,诸葛瑾,0
